12a_0246	5	{-1,2,-3,4,-1,2,4,-3,2,4,4,4}
12a_0247	6	{1,-2,1,2,-3,4,-5,2,2,-3,4,-5,4}
12a_0248	6	{-1,2,-3,4,-5,-1,-2,4,-5,-3,4,-3,-2,3,4}
12a_0249	6	{-1,2,3,-4,-5,-1,-3,-3,-3,4,-5,-4,2,-3,2}
12a_0250	5	{-1,2,-3,4,-1,2,4,2,2,-3,2,4}
12a_0251	6	{-1,2,3,-4,5,-1,3,5,2,-4,5,-3,2}
12a_0252	4	{-1,2,-1,2,3,3,3,3,2,2,2,2,-3}
12a_0253	5	{-1,2,3,-1,3,3,4,-3,4,2,2,2,-3,2}
12a_0254	5	{-1,2,-1,2,3,4,-3,4,3,2,2,2,2,-3}
12a_0255	6	{-1,2,3,4,5,5,4,-5,4,3,-4,2,-1,2,-3}
12a_0256	6	{-1,2,-1,2,-3,-4,5,2,3,3,-4,2,3,-4,5}
12a_0257	6	{1,-2,3,4,-5,1,-3,4,-5,4,3,-2,3}
12a_0258	5	{-1,2,-3,4,-1,2,-3,-3,-3,2,4,2}
12a_0259	6	{1,-2,-3,4,-5,1,4,-5,4,-3,4,-2,3}
12a_0260	5	{-1,2,-3,-1,-2,3,-4,3,-2,3,-4,3,3,2}
12a_0261	5	{-1,2,-1,2,3,-4,3,-2,-4,3,3,-2,-4,-3}
12a_0262	5	{-1,2,-1,2,3,3,-4,3,-2,3,3,-2,-4,-3}
12a_0263	6	{-1,2,-3,4,-5,-1,2,3,3,3,4,-5,4}
12a_0264	5	{-1,2,-3,4,-1,2,-3,2,4,-3,2,4}
12a_0265	5	{-1,2,-3,4,-1,-3,2,-3,4,-3,2,4}
12a_0266	4	{-1,2,-3,2,2,2,1,1,1,2,-3,2,-3}
12a_0267	5	{1,-2,1,2,3,3,4,-2,4,4,3,-2,3,-2,-4,-3}
12a_0268	5	{-1,-2,3,-2,3,-2,4,-3,-1,4,-1,2,4,3}
12a_0269	5	{-1,2,-1,2,3,-4,3,3,3,2,-4,3,3,2,4,-3}
12a_0270	6	{1,-2,1,2,3,-4,3,-4,5,4,-3,4,3,-5,2,2,-3}
12a_0271	5	{-1,2,-3,-4,-1,-1,2,-3,2,-4,2,2,-3,4}
12a_0272	6	{-1,2,-3,4,-5,-1,-3,4,-5,4,-3,-4,2,-3,4}
